,ISO,dt_00,dt_01,dt_02,dt_03,evaldt_00,evaldt_01,evaldt_02,evaldt_03
7626,PRK,7,7,7,7,29-Jan-16,24-Jun-16,28-Oct-16,27-Jan-17
7627,COD,7,7,7,7,29-Jan-16,24-Jun-16,28-Oct-16,27-Jan-17
7628,DJI,7,7,7,7,29-Jan-16,24-Jun-16,28-Oct-16,27-Jan-17
7629,DOM,5,5,5,5,29-Jan-16,24-Jun-16,28-Oct-16,27-Jan-17
7630,ECU,6,6,6,6,29-Jan-16,24-Jun-16,28-Oct-16,27-Jan-17
7631,EGY,6,6,6,6,29-Jan-16,24-Jun-16,28-Oct-16,27-Jan-17
7632,SLV,5,5,5,5,29-Jan-16,24-Jun-16,28-Oct-16,27-Jan-17
7633,GNQ,7,7,7,7,29-Jan-16,24-Jun-16,28-Oct-16,27-Jan-17
7634,ERI,7,7,7,7,29-Jan-16,24-Jun-16,28-Oct-16,27-Jan-17
7635,SWZ,6,6,6,6,29-Jan-16,24-Jun-16,28-Oct-16,27-Jan-17
7636,ETH,7,7,7,7,29-Jan-16,24-Jun-16,28-Oct-16,27-Jan-17
7637,FJI,6,6,6,6,29-Jan-16,24-Jun-16,28-Oct-16,27-Jan-17
7638,GAB,5,5,5,5,29-Jan-16,24-Jun-16,28-Oct-16,27-Jan-17
7639,GMB,7,7,7,7,29-Jan-16,24-Jun-16,28-Oct-16,27-Jan-17
7640,GEO,6,6,6,6,29-Jan-16,24-Jun-16,28-Oct-16,27-Jan-17
7641,GHA,6,6,6,6,29-Jan-16,24-Jun-16,28-Oct-16,27-Jan-17
7642,GTM,4,4,4,4,29-Jan-16,24-Jun-16,28-Oct-16,27-Jan-17
7643,GIN,7,7,7,7,29-Jan-16,24-Jun-16,28-Oct-16,27-Jan-17
7644,GNB,7,7,7,7,29-Jan-16,24-Jun-16,28-Oct-16,27-Jan-17
7645,HTI,7,7,7,7,29-Jan-16,24-Jun-16,28-Oct-16,27-Jan-17
7646,HND,6,6,5,5,29-Jan-16,24-Jun-16,28-Oct-16,27-Jan-17
7647,HKG,1,1,1,1,29-Jan-16,24-Jun-16,28-Oct-16,27-Jan-17
7648,IND,3,3,3,3,29-Jan-16,24-Jun-16,28-Oct-16,27-Jan-17
7649,IDN,3,3,3,3,29-Jan-16,24-Jun-16,28-Oct-16,27-Jan-17
7650,IRN,7,6,6,6,29-Jan-16,24-Jun-16,28-Oct-16,27-Jan-17
7651,IRQ,7,7,7,7,29-Jan-16,24-Jun-16,28-Oct-16,27-Jan-17
7652,JAM,7,7,7,7,29-Jan-16,24-Jun-16,28-Oct-16,27-Jan-17
7653,JOR,5,5,5,5,29-Jan-16,24-Jun-16,28-Oct-16,27-Jan-17
7654,KAZ,6,6,6,6,29-Jan-16,24-Jun-16,28-Oct-16,27-Jan-17
7655,KEN,6,6,6,6,29-Jan-16,24-Jun-16,28-Oct-16,27-Jan-17
7656,KWT,2,2,2,2,29-Jan-16,24-Jun-16,28-Oct-16,27-Jan-17
7657,KGZ,7,7,7,7,29-Jan-16,24-Jun-16,28-Oct-16,27-Jan-17
7658,LAO,7,7,7,7,29-Jan-16,24-Jun-16,28-Oct-16,27-Jan-17
7659,LBN,7,7,7,7,29-Jan-16,24-Jun-16,28-Oct-16,27-Jan-17
7660,LSO,5,5,5,5,29-Jan-16,24-Jun-16,28-Oct-16,27-Jan-17
7661,LBR,7,7,7,7,29-Jan-16,24-Jun-16,28-Oct-16,27-Jan-17
7662,LBY,7,7,7,7,29-Jan-16,24-Jun-16,28-Oct-16,27-Jan-17
7663,MDG,7,7,7,7,29-Jan-16,24-Jun-16,28-Oct-16,27-Jan-17
7664,MWI,7,7,7,7,29-Jan-16,24-Jun-16,28-Oct-16,27-Jan-17
7665,MYS,2,2,2,2,29-Jan-16,24-Jun-16,28-Oct-16,27-Jan-17
7666,MDV,6,6,6,6,29-Jan-16,24-Jun-16,28-Oct-16,27-Jan-17
7667,MLI,7,7,7,7,29-Jan-16,24-Jun-16,28-Oct-16,27-Jan-17
7668,MRT,7,7,7,7,29-Jan-16,24-Jun-16,28-Oct-16,27-Jan-17
7669,MUS,3,3,3,3,29-Jan-16,24-Jun-16,28-Oct-16,27-Jan-17
7670,MEX,3,3,3,3,29-Jan-16,24-Jun-16,28-Oct-16,27-Jan-17
7671,MDA,7,7,7,7,29-Jan-16,24-Jun-16,28-Oct-16,27-Jan-17
7672,MNG,6,6,6,6,29-Jan-16,24-Jun-16,28-Oct-16,27-Jan-17
7673,MNE,7,7,7,7,29-Jan-16,24-Jun-16,28-Oct-16,27-Jan-17
7674,MAR,3,3,3,3,29-Jan-16,24-Jun-16,28-Oct-16,27-Jan-17
7675,MOZ,7,7,7,7,29-Jan-16,24-Jun-16,28-Oct-16,27-Jan-17
7676,MMR,7,7,7,7,29-Jan-16,24-Jun-16,28-Oct-16,27-Jan-17
7677,NAM,3,4,4,4,29-Jan-16,24-Jun-16,28-Oct-16,27-Jan-17
7678,NPL,6,6,6,6,29-Jan-16,24-Jun-16,28-Oct-16,27-Jan-17
7679,NIC,7,7,7,7,29-Jan-16,24-Jun-16,28-Oct-16,27-Jan-17
7680,NER,7,7,7,7,29-Jan-16,24-Jun-16,28-Oct-16,27-Jan-17
7681,NGA,5,6,6,6,29-Jan-16,24-Jun-16,28-Oct-16,27-Jan-17
7682,MKD,5,5,5,5,29-Jan-16,24-Jun-16,28-Oct-16,27-Jan-17
7683,OMN,3,3,3,3,29-Jan-16,24-Jun-16,28-Oct-16,27-Jan-17
7684,PAK,7,7,7,7,29-Jan-16,24-Jun-16,28-Oct-16,27-Jan-17
7685,PAN,3,3,3,3,29-Jan-16,24-Jun-16,28-Oct-16,27-Jan-17
7686,PNG,5,6,6,6,29-Jan-16,24-Jun-16,28-Oct-16,27-Jan-17
7687,PRY,5,5,5,5,29-Jan-16,24-Jun-16,28-Oct-16,27-Jan-17
7688,PER,3,3,3,3,29-Jan-16,24-Jun-16,28-Oct-16,27-Jan-17
7689,PHL,3,3,3,3,29-Jan-16,24-Jun-16,28-Oct-16,27-Jan-17
7690,QAT,3,3,3,3,29-Jan-16,24-Jun-16,28-Oct-16,27-Jan-17
7691,ROU,3,3,3,3,29-Jan-16,24-Jun-16,28-Oct-16,27-Jan-17
7692,RUS,4,4,4,4,29-Jan-16,24-Jun-16,28-Oct-16,27-Jan-17
7693,RWA,6,6,6,6,29-Jan-16,24-Jun-16,28-Oct-16,27-Jan-17
7694,SAU,2,2,2,2,29-Jan-16,24-Jun-16,28-Oct-16,27-Jan-17
7695,SEN,6,6,6,6,29-Jan-16,24-Jun-16,28-Oct-16,27-Jan-17
7696,SRB,6,6,6,5,29-Jan-16,24-Jun-16,28-Oct-16,27-Jan-17
7697,SLE,7,7,7,7,29-Jan-16,24-Jun-16,28-Oct-16,27-Jan-17
7698,SGP,0,0,0,0,29-Jan-16,24-Jun-16,28-Oct-16,27-Jan-17
7699,SOM,7,7,7,7,29-Jan-16,24-Jun-16,28-Oct-16,27-Jan-17
7700,ZAF,4,4,4,4,29-Jan-16,24-Jun-16,28-Oct-16,27-Jan-17
7701,SSD,7,7,7,7,29-Jan-16,24-Jun-16,28-Oct-16,27-Jan-17
7702,LKA,6,6,6,6,29-Jan-16,24-Jun-16,28-Oct-16,27-Jan-17
7703,SDN,7,7,7,7,29-Jan-16,24-Jun-16,28-Oct-16,27-Jan-17
7704,SUR,6,6,6,6,29-Jan-16,24-Jun-16,28-Oct-16,27-Jan-17
7705,SYR,7,7,7,7,29-Jan-16,24-Jun-16,28-Oct-16,27-Jan-17
7706,TWN,1,1,1,1,29-Jan-16,24-Jun-16,28-Oct-16,27-Jan-17
7707,TJK,7,7,7,7,29-Jan-16,24-Jun-16,28-Oct-16,27-Jan-17
7708,TZA,6,6,6,6,29-Jan-16,24-Jun-16,28-Oct-16,27-Jan-17
7709,THA,3,3,3,3,29-Jan-16,24-Jun-16,28-Oct-16,27-Jan-17
7710,TLS,6,6,6,6,29-Jan-16,24-Jun-16,28-Oct-16,27-Jan-17
7711,TGO,7,7,6,6,29-Jan-16,24-Jun-16,28-Oct-16,27-Jan-17
7712,TTO,2,2,3,3,29-Jan-16,24-Jun-16,28-Oct-16,27-Jan-17
7713,TUN,4,4,4,5,29-Jan-16,24-Jun-16,28-Oct-16,27-Jan-17
7714,TUR,4,4,4,4,29-Jan-16,24-Jun-16,28-Oct-16,27-Jan-17
7715,TKM,6,6,6,6,29-Jan-16,24-Jun-16,28-Oct-16,27-Jan-17
7716,UGA,6,6,6,6,29-Jan-16,24-Jun-16,28-Oct-16,27-Jan-17
7717,UKR,7,7,7,7,29-Jan-16,24-Jun-16,28-Oct-16,27-Jan-17
7718,ARE,2,2,2,2,29-Jan-16,24-Jun-16,28-Oct-16,27-Jan-17
7719,URY,3,3,3,3,29-Jan-16,24-Jun-16,28-Oct-16,27-Jan-17
7720,UZB,6,6,6,6,29-Jan-16,24-Jun-16,28-Oct-16,27-Jan-17
7721,VEN,7,7,7,7,29-Jan-16,24-Jun-16,28-Oct-16,27-Jan-17
7722,VNM,5,5,5,5,29-Jan-16,24-Jun-16,28-Oct-16,27-Jan-17
7723,PSE,7,7,7,7,29-Jan-16,24-Jun-16,28-Oct-16,27-Jan-17
7724,YEM,7,7,7,7,29-Jan-16,24-Jun-16,28-Oct-16,27-Jan-17
7725,ZMB,5,6,6,6,29-Jan-16,24-Jun-16,28-Oct-16,27-Jan-17
7726,ZWE,7,7,7,7,29-Jan-16,24-Jun-16,28-Oct-16,27-Jan-17
7727,AFG,7,7,7,7,24-Jun-16,28-Oct-16,27-Jan-17,23-Jun-17
7728,ALB,6,6,6,6,24-Jun-16,28-Oct-16,27-Jan-17,23-Jun-17
7729,DZA,4,4,4,4,24-Jun-16,28-Oct-16,27-Jan-17,23-Jun-17
7730,AGO,6,6,6,6,24-Jun-16,28-Oct-16,27-Jan-17,23-Jun-17
7731,ATG,7,7,7,7,24-Jun-16,28-Oct-16,27-Jan-17,23-Jun-17
7732,ARG,7,6,6,6,24-Jun-16,28-Oct-16,27-Jan-17,23-Jun-17
7733,ARM,6,6,6,6,24-Jun-16,28-Oct-16,27-Jan-17,23-Jun-17
7734,ABW,4,4,4,4,24-Jun-16,28-Oct-16,27-Jan-17,23-Jun-17
7735,AZE,5,5,5,5,24-Jun-16,28-Oct-16,27-Jan-17,23-Jun-17
7736,BHS,3,3,3,3,24-Jun-16,28-Oct-16,27-Jan-17,23-Jun-17
7737,BHR,4,4,4,4,24-Jun-16,28-Oct-16,27-Jan-17,23-Jun-17
7738,BGD,5,5,5,5,24-Jun-16,28-Oct-16,27-Jan-17,23-Jun-17
7739,BLR,7,7,7,7,24-Jun-16,28-Oct-16,27-Jan-17,23-Jun-17
7740,BEN,6,6,6,6,24-Jun-16,28-Oct-16,27-Jan-17,23-Jun-17
7741,BTN,6,6,6,6,24-Jun-16,28-Oct-16,27-Jan-17,23-Jun-17
7742,BOL,5,5,5,5,24-Jun-16,28-Oct-16,27-Jan-17,23-Jun-17
7743,BIH,7,7,7,7,24-Jun-16,28-Oct-16,27-Jan-17,23-Jun-17
7744,BWA,2,2,2,2,24-Jun-16,28-Oct-16,27-Jan-17,23-Jun-17
7745,BRA,4,5,5,5,24-Jun-16,28-Oct-16,27-Jan-17,23-Jun-17
7746,BGR,4,4,3,3,24-Jun-16,28-Oct-16,27-Jan-17,23-Jun-17
7747,BFA,7,7,7,7,24-Jun-16,28-Oct-16,27-Jan-17,23-Jun-17
7748,BDI,7,7,7,7,24-Jun-16,28-Oct-16,27-Jan-17,23-Jun-17
7749,CPV,6,6,6,6,24-Jun-16,28-Oct-16,27-Jan-17,23-Jun-17
7750,KHM,6,6,6,6,24-Jun-16,28-Oct-16,27-Jan-17,23-Jun-17
7751,CMR,6,6,6,6,24-Jun-16,28-Oct-16,27-Jan-17,23-Jun-17
7752,CAF,7,7,7,7,24-Jun-16,28-Oct-16,27-Jan-17,23-Jun-17
7753,TCD,7,7,7,7,24-Jun-16,28-Oct-16,27-Jan-17,23-Jun-17
7754,CHN,2,2,2,2,24-Jun-16,28-Oct-16,27-Jan-17,23-Jun-17
7755,COL,4,4,4,4,24-Jun-16,28-Oct-16,27-Jan-17,23-Jun-17
7756,COG,6,6,6,6,24-Jun-16,28-Oct-16,27-Jan-17,23-Jun-17
7757,CRI,3,3,3,3,24-Jun-16,28-Oct-16,27-Jan-17,23-Jun-17
7758,CIV,6,6,6,6,24-Jun-16,28-Oct-16,27-Jan-17,23-Jun-17
7759,HRV,5,5,5,5,24-Jun-16,28-Oct-16,27-Jan-17,23-Jun-17
7760,CUB,7,7,7,7,24-Jun-16,28-Oct-16,27-Jan-17,23-Jun-17
7761,CUW,5,5,5,5,24-Jun-16,28-Oct-16,27-Jan-17,23-Jun-17
7762,PRK,7,7,7,7,24-Jun-16,28-Oct-16,27-Jan-17,23-Jun-17
7763,COD,7,7,7,7,24-Jun-16,28-Oct-16,27-Jan-17,23-Jun-17
7764,DJI,7,7,7,7,24-Jun-16,28-Oct-16,27-Jan-17,23-Jun-17
7765,DOM,5,5,5,5,24-Jun-16,28-Oct-16,27-Jan-17,23-Jun-17
7766,ECU,6,6,6,6,24-Jun-16,28-Oct-16,27-Jan-17,23-Jun-17
7767,EGY,6,6,6,6,24-Jun-16,28-Oct-16,27-Jan-17,23-Jun-17
7768,SLV,5,5,5,5,24-Jun-16,28-Oct-16,27-Jan-17,23-Jun-17
7769,GNQ,7,7,7,7,24-Jun-16,28-Oct-16,27-Jan-17,23-Jun-17
7770,ERI,7,7,7,7,24-Jun-16,28-Oct-16,27-Jan-17,23-Jun-17
7771,SWZ,6,6,6,6,24-Jun-16,28-Oct-16,27-Jan-17,23-Jun-17
7772,ETH,7,7,7,7,24-Jun-16,28-Oct-16,27-Jan-17,23-Jun-17
7773,FJI,6,6,6,6,24-Jun-16,28-Oct-16,27-Jan-17,23-Jun-17
7774,GAB,5,5,5,5,24-Jun-16,28-Oct-16,27-Jan-17,23-Jun-17
7775,GMB,7,7,7,7,24-Jun-16,28-Oct-16,27-Jan-17,23-Jun-17
7776,GEO,6,6,6,6,24-Jun-16,28-Oct-16,27-Jan-17,23-Jun-17
7777,GHA,6,6,6,6,24-Jun-16,28-Oct-16,27-Jan-17,23-Jun-17
7778,GTM,4,4,4,4,24-Jun-16,28-Oct-16,27-Jan-17,23-Jun-17
7779,GIN,7,7,7,7,24-Jun-16,28-Oct-16,27-Jan-17,23-Jun-17
7780,GNB,7,7,7,7,24-Jun-16,28-Oct-16,27-Jan-17,23-Jun-17
7781,HTI,7,7,7,7,24-Jun-16,28-Oct-16,27-Jan-17,23-Jun-17
7782,HND,6,5,5,5,24-Jun-16,28-Oct-16,27-Jan-17,23-Jun-17
7783,HKG,1,1,1,2,24-Jun-16,28-Oct-16,27-Jan-17,23-Jun-17
7784,IND,3,3,3,3,24-Jun-16,28-Oct-16,27-Jan-17,23-Jun-17
7785,IDN,3,3,3,3,24-Jun-16,28-Oct-16,27-Jan-17,23-Jun-17
7786,IRN,6,6,6,6,24-Jun-16,28-Oct-16,27-Jan-17,23-Jun-17
7787,IRQ,7,7,7,7,24-Jun-16,28-Oct-16,27-Jan-17,23-Jun-17
7788,JAM,7,7,7,7,24-Jun-16,28-Oct-16,27-Jan-17,23-Jun-17
7789,JOR,5,5,5,5,24-Jun-16,28-Oct-16,27-Jan-17,23-Jun-17
7790,KAZ,6,6,6,6,24-Jun-16,28-Oct-16,27-Jan-17,23-Jun-17
7791,KEN,6,6,6,6,24-Jun-16,28-Oct-16,27-Jan-17,23-Jun-17
7792,KWT,2,2,2,2,24-Jun-16,28-Oct-16,27-Jan-17,23-Jun-17
7793,KGZ,7,7,7,7,24-Jun-16,28-Oct-16,27-Jan-17,23-Jun-17
7794,LAO,7,7,7,7,24-Jun-16,28-Oct-16,27-Jan-17,23-Jun-17
7795,LBN,7,7,7,7,24-Jun-16,28-Oct-16,27-Jan-17,23-Jun-17
7796,LSO,5,5,5,6,24-Jun-16,28-Oct-16,27-Jan-17,23-Jun-17
7797,LBR,7,7,7,7,24-Jun-16,28-Oct-16,27-Jan-17,23-Jun-17
7798,LBY,7,7,7,7,24-Jun-16,28-Oct-16,27-Jan-17,23-Jun-17
7799,MDG,7,7,7,7,24-Jun-16,28-Oct-16,27-Jan-17,23-Jun-17
7800,MWI,7,7,7,7,24-Jun-16,28-Oct-16,27-Jan-17,23-Jun-17
7801,MYS,2,2,2,2,24-Jun-16,28-Oct-16,27-Jan-17,23-Jun-17
7802,MDV,6,6,6,6,24-Jun-16,28-Oct-16,27-Jan-17,23-Jun-17
7803,MLI,7,7,7,7,24-Jun-16,28-Oct-16,27-Jan-17,23-Jun-17
7804,MRT,7,7,7,7,24-Jun-16,28-Oct-16,27-Jan-17,23-Jun-17
7805,MUS,3,3,3,3,24-Jun-16,28-Oct-16,27-Jan-17,23-Jun-17
7806,MEX,3,3,3,3,24-Jun-16,28-Oct-16,27-Jan-17,23-Jun-17
7807,MDA,7,7,7,7,24-Jun-16,28-Oct-16,27-Jan-17,23-Jun-17
7808,MNG,6,6,6,6,24-Jun-16,28-Oct-16,27-Jan-17,23-Jun-17
7809,MNE,7,7,7,7,24-Jun-16,28-Oct-16,27-Jan-17,23-Jun-17
7810,MAR,3,3,3,3,24-Jun-16,28-Oct-16,27-Jan-17,23-Jun-17
7811,MOZ,7,7,7,7,24-Jun-16,28-Oct-16,27-Jan-17,23-Jun-17
7812,MMR,7,7,7,6,24-Jun-16,28-Oct-16,27-Jan-17,23-Jun-17
7813,NAM,4,4,4,4,24-Jun-16,28-Oct-16,27-Jan-17,23-Jun-17
7814,NPL,6,6,6,6,24-Jun-16,28-Oct-16,27-Jan-17,23-Jun-17
7815,NIC,7,7,7,7,24-Jun-16,28-Oct-16,27-Jan-17,23-Jun-17
7816,NER,7,7,7,7,24-Jun-16,28-Oct-16,27-Jan-17,23-Jun-17
7817,NGA,6,6,6,6,24-Jun-16,28-Oct-16,27-Jan-17,23-Jun-17
7818,MKD,5,5,5,5,24-Jun-16,28-Oct-16,27-Jan-17,23-Jun-17
7819,OMN,3,3,3,3,24-Jun-16,28-Oct-16,27-Jan-17,23-Jun-17
7820,PAK,7,7,7,7,24-Jun-16,28-Oct-16,27-Jan-17,23-Jun-17
7821,PAN,3,3,3,3,24-Jun-16,28-Oct-16,27-Jan-17,23-Jun-17
7822,PNG,6,6,6,6,24-Jun-16,28-Oct-16,27-Jan-17,23-Jun-17
7823,PRY,5,5,5,5,24-Jun-16,28-Oct-16,27-Jan-17,23-Jun-17
7824,PER,3,3,3,3,24-Jun-16,28-Oct-16,27-Jan-17,23-Jun-17
7825,PHL,3,3,3,3,24-Jun-16,28-Oct-16,27-Jan-17,23-Jun-17
7826,QAT,3,3,3,3,24-Jun-16,28-Oct-16,27-Jan-17,23-Jun-17
7827,ROU,3,3,3,3,24-Jun-16,28-Oct-16,27-Jan-17,23-Jun-17
7828,RUS,4,4,4,4,24-Jun-16,28-Oct-16,27-Jan-17,23-Jun-17
7829,RWA,6,6,6,6,24-Jun-16,28-Oct-16,27-Jan-17,23-Jun-17
7830,SAU,2,2,2,2,24-Jun-16,28-Oct-16,27-Jan-17,23-Jun-17
7831,SEN,6,6,6,6,24-Jun-16,28-Oct-16,27-Jan-17,23-Jun-17
7832,SRB,6,6,5,5,24-Jun-16,28-Oct-16,27-Jan-17,23-Jun-17
7833,SLE,7,7,7,7,24-Jun-16,28-Oct-16,27-Jan-17,23-Jun-17
7834,SGP,0,0,0,0,24-Jun-16,28-Oct-16,27-Jan-17,23-Jun-17
7835,SOM,7,7,7,7,24-Jun-16,28-Oct-16,27-Jan-17,23-Jun-17
7836,ZAF,4,4,4,4,24-Jun-16,28-Oct-16,27-Jan-17,23-Jun-17
7837,SSD,7,7,7,7,24-Jun-16,28-Oct-16,27-Jan-17,23-Jun-17
7838,LKA,6,6,6,6,24-Jun-16,28-Oct-16,27-Jan-17,23-Jun-17
7839,SDN,7,7,7,7,24-Jun-16,28-Oct-16,27-Jan-17,23-Jun-17
7840,SUR,6,6,6,6,24-Jun-16,28-Oct-16,27-Jan-17,23-Jun-17
7841,SYR,7,7,7,7,24-Jun-16,28-Oct-16,27-Jan-17,23-Jun-17
7842,TWN,1,1,1,1,24-Jun-16,28-Oct-16,27-Jan-17,23-Jun-17
7843,TJK,7,7,7,7,24-Jun-16,28-Oct-16,27-Jan-17,23-Jun-17
7844,TZA,6,6,6,6,24-Jun-16,28-Oct-16,27-Jan-17,23-Jun-17
7845,THA,3,3,3,3,24-Jun-16,28-Oct-16,27-Jan-17,23-Jun-17
7846,TLS,6,6,6,6,24-Jun-16,28-Oct-16,27-Jan-17,23-Jun-17
7847,TGO,7,6,6,6,24-Jun-16,28-Oct-16,27-Jan-17,23-Jun-17
7848,TTO,2,3,3,3,24-Jun-16,28-Oct-16,27-Jan-17,23-Jun-17
7849,TUN,4,4,5,5,24-Jun-16,28-Oct-16,27-Jan-17,23-Jun-17
7850,TUR,4,4,4,4,24-Jun-16,28-Oct-16,27-Jan-17,23-Jun-17
7851,TKM,6,6,6,6,24-Jun-16,28-Oct-16,27-Jan-17,23-Jun-17
7852,UGA,6,6,6,6,24-Jun-16,28-Oct-16,27-Jan-17,23-Jun-17
7853,UKR,7,7,7,7,24-Jun-16,28-Oct-16,27-Jan-17,23-Jun-17
7854,ARE,2,2,2,2,24-Jun-16,28-Oct-16,27-Jan-17,23-Jun-17
7855,URY,3,3,3,3,24-Jun-16,28-Oct-16,27-Jan-17,23-Jun-17
7856,UZB,6,6,6,6,24-Jun-16,28-Oct-16,27-Jan-17,23-Jun-17
7857,VEN,7,7,7,7,24-Jun-16,28-Oct-16,27-Jan-17,23-Jun-17
7858,VNM,5,5,5,5,24-Jun-16,28-Oct-16,27-Jan-17,23-Jun-17
7859,PSE,7,7,7,7,24-Jun-16,28-Oct-16,27-Jan-17,23-Jun-17
7860,YEM,7,7,7,7,24-Jun-16,28-Oct-16,27-Jan-17,23-Jun-17
7861,ZMB,6,6,6,6,24-Jun-16,28-Oct-16,27-Jan-17,23-Jun-17
7862,ZWE,7,7,7,7,24-Jun-16,28-Oct-16,27-Jan-17,23-Jun-17
7863,AFG,7,7,7,7,28-Oct-16,27-Jan-17,23-Jun-17,27-Oct-17
7864,ALB,6,6,6,6,28-Oct-16,27-Jan-17,23-Jun-17,27-Oct-17
7865,DZA,4,4,4,4,28-Oct-16,27-Jan-17,23-Jun-17,27-Oct-17
7866,AGO,6,6,6,6,28-Oct-16,27-Jan-17,23-Jun-17,27-Oct-17
7867,ATG,7,7,7,7,28-Oct-16,27-Jan-17,23-Jun-17,27-Oct-17
7868,ARG,6,6,6,6,28-Oct-16,27-Jan-17,23-Jun-17,27-Oct-17
7869,ARM,6,6,6,6,28-Oct-16,27-Jan-17,23-Jun-17,27-Oct-17
7870,ABW,4,4,4,4,28-Oct-16,27-Jan-17,23-Jun-17,27-Oct-17
7871,AZE,5,5,5,5,28-Oct-16,27-Jan-17,23-Jun-17,27-Oct-17
7872,BHS,3,3,3,3,28-Oct-16,27-Jan-17,23-Jun-17,27-Oct-17
7873,BHR,4,4,4,4,28-Oct-16,27-Jan-17,23-Jun-17,27-Oct-17
7874,BGD,5,5,5,5,28-Oct-16,27-Jan-17,23-Jun-17,27-Oct-17
7875,BLR,7,7,7,7,28-Oct-16,27-Jan-17,23-Jun-17,27-Oct-17
7876,BEN,6,6,6,6,28-Oct-16,27-Jan-17,23-Jun-17,27-Oct-17
7877,BTN,6,6,6,6,28-Oct-16,27-Jan-17,23-Jun-17,27-Oct-17
7878,BOL,5,5,5,5,28-Oct-16,27-Jan-17,23-Jun-17,27-Oct-17
7879,BIH,7,7,7,7,28-Oct-16,27-Jan-17,23-Jun-17,27-Oct-17
7880,BWA,2,2,2,2,28-Oct-16,27-Jan-17,23-Jun-17,27-Oct-17
7881,BRA,5,5,5,5,28-Oct-16,27-Jan-17,23-Jun-17,27-Oct-17
7882,BGR,4,3,3,3,28-Oct-16,27-Jan-17,23-Jun-17,27-Oct-17
7883,BFA,7,7,7,7,28-Oct-16,27-Jan-17,23-Jun-17,27-Oct-17
7884,BDI,7,7,7,7,28-Oct-16,27-Jan-17,23-Jun-17,27-Oct-17
7885,CPV,6,6,6,6,28-Oct-16,27-Jan-17,23-Jun-17,27-Oct-17
7886,KHM,6,6,6,6,28-Oct-16,27-Jan-17,23-Jun-17,27-Oct-17
7887,CMR,6,6,6,6,28-Oct-16,27-Jan-17,23-Jun-17,27-Oct-17
7888,CAF,7,7,7,7,28-Oct-16,27-Jan-17,23-Jun-17,27-Oct-17
7889,TCD,7,7,7,7,28-Oct-16,27-Jan-17,23-Jun-17,27-Oct-17
7890,CHN,2,2,2,2,28-Oct-16,27-Jan-17,23-Jun-17,27-Oct-17
7891,COL,4,4,4,4,28-Oct-16,27-Jan-17,23-Jun-17,27-Oct-17
7892,COG,6,6,6,7,28-Oct-16,27-Jan-17,23-Jun-17,27-Oct-17
7893,CRI,3,3,3,3,28-Oct-16,27-Jan-17,23-Jun-17,27-Oct-17
7894,CIV,6,6,6,6,28-Oct-16,27-Jan-17,23-Jun-17,27-Oct-17
7895,HRV,5,5,5,5,28-Oct-16,27-Jan-17,23-Jun-17,27-Oct-17
7896,CUB,7,7,7,7,28-Oct-16,27-Jan-17,23-Jun-17,27-Oct-17
7897,CUW,5,5,5,5,28-Oct-16,27-Jan-17,23-Jun-17,27-Oct-17
7898,PRK,7,7,7,7,28-Oct-16,27-Jan-17,23-Jun-17,27-Oct-17
7899,COD,7,7,7,7,28-Oct-16,27-Jan-17,23-Jun-17,27-Oct-17
7900,DJI,7,7,7,7,28-Oct-16,27-Jan-17,23-Jun-17,27-Oct-17
7901,DOM,5,5,5,4,28-Oct-16,27-Jan-17,23-Jun-17,27-Oct-17
7902,ECU,6,6,6,6,28-Oct-16,27-Jan-17,23-Jun-17,27-Oct-17
7903,EGY,6,6,6,6,28-Oct-16,27-Jan-17,23-Jun-17,27-Oct-17
7904,SLV,5,5,5,5,28-Oct-16,27-Jan-17,23-Jun-17,27-Oct-17
7905,GNQ,7,7,7,7,28-Oct-16,27-Jan-17,23-Jun-17,27-Oct-17
7906,ERI,7,7,7,7,28-Oct-16,27-Jan-17,23-Jun-17,27-Oct-17
7907,SWZ,6,6,6,6,28-Oct-16,27-Jan-17,23-Jun-17,27-Oct-17
7908,ETH,7,7,7,7,28-Oct-16,27-Jan-17,23-Jun-17,27-Oct-17
7909,FJI,6,6,6,6,28-Oct-16,27-Jan-17,23-Jun-17,27-Oct-17
7910,GAB,5,5,5,6,28-Oct-16,27-Jan-17,23-Jun-17,27-Oct-17
7911,GMB,7,7,7,7,28-Oct-16,27-Jan-17,23-Jun-17,27-Oct-17
7912,GEO,6,6,6,6,28-Oct-16,27-Jan-17,23-Jun-17,27-Oct-17
7913,GHA,6,6,6,6,28-Oct-16,27-Jan-17,23-Jun-17,27-Oct-17
7914,GTM,4,4,4,4,28-Oct-16,27-Jan-17,23-Jun-17,27-Oct-17
7915,GIN,7,7,7,7,28-Oct-16,27-Jan-17,23-Jun-17,27-Oct-17
7916,GNB,7,7,7,7,28-Oct-16,27-Jan-17,23-Jun-17,27-Oct-17
7917,GUY,6,6,6,6,28-Oct-16,27-Jan-17,23-Jun-17,27-Oct-17
7918,HTI,7,7,7,7,28-Oct-16,27-Jan-17,23-Jun-17,27-Oct-17
7919,HND,5,5,5,5,28-Oct-16,27-Jan-17,23-Jun-17,27-Oct-17
7920,HKG,1,1,2,2,28-Oct-16,27-Jan-17,23-Jun-17,27-Oct-17
7921,IND,3,3,3,3,28-Oct-16,27-Jan-17,23-Jun-17,27-Oct-17
