,input_option,indicators,type_of_score,iter_no,loss,accuracy,mean squared error
501,ev_nm_10_1_10_1_tone__36,1,tone,3,0.1261012852191925,0.9760000109672546,0.015655826777219772
502,ev_nm_10_1_10_2_cnt__36,2,cnt,3,0.11827725172042847,0.9778461456298828,0.014506607316434383
503,ev_nm_10_1_10_2_tone__36,2,tone,3,0.12815557420253754,0.9760000109672546,0.015711044892668724
504,ev_nm_10_1_10_3_cnt__36,3,cnt,3,0.13604067265987396,0.9753845930099487,0.016167830675840378
505,ev_nm_10_1_10_3_tone__36,3,tone,3,0.11922738701105118,0.9778461456298828,0.014560100622475147
506,ev_nm_10_1_10_4_cnt__36,4,cnt,3,0.12465234100818634,0.9760000109672546,0.015618796460330486
507,ev_nm_10_1_10_4_tone__36,4,tone,3,0.14498136937618256,0.9716923236846924,0.018418235704302788
508,ev_nm_10_2_5_0_cnt__36,0,cnt,3,0.0945560485124588,0.9833846092224121,0.010942550376057625
509,ev_nm_10_2_5_0_tone__36,0,tone,3,0.11704382300376892,0.9778461456298828,0.014456039294600487
510,ev_nm_10_2_5_1_cnt__36,1,cnt,3,0.11270224303007126,0.9790769219398499,0.01368081197142601
511,ev_nm_10_2_5_1_tone__36,1,tone,3,0.11603706330060959,0.9790769219398499,0.013773261569440365
512,ev_nm_10_2_5_2_cnt__36,2,cnt,3,0.12502190470695496,0.9760000109672546,0.015633506700396538
513,ev_nm_10_2_5_2_tone__36,2,tone,3,0.09980850666761398,0.9821538329124451,0.011736922897398472
514,ev_nm_10_2_5_3_cnt__36,3,cnt,3,0.13073278963565826,0.9760000109672546,0.01573759876191616
515,ev_nm_10_2_5_3_tone__36,3,tone,3,0.11823480576276779,0.9790769219398499,0.013881967402994633
516,ev_nm_10_2_5_4_cnt__36,4,cnt,3,0.10904078185558319,0.979692280292511,0.013268223963677883
517,ev_nm_10_2_5_4_tone__36,4,tone,3,0.11134620755910873,0.979692280292511,0.013361049816012383
518,ev_nm_10_2_10_0_cnt__36,0,cnt,3,0.11341804265975952,0.9790769219398499,0.013716420158743858
519,ev_nm_10_2_10_0_tone__36,0,tone,3,0.12788955867290497,0.9760000109672546,0.015720803290605545
520,ev_nm_10_2_10_1_cnt__36,1,cnt,3,0.11040061712265015,0.979692280292511,0.013331277295947075
521,ev_nm_10_2_10_1_tone__36,1,tone,3,0.13498099148273468,0.9747692346572876,0.016464749351143837
522,ev_nm_10_2_10_2_cnt__36,2,cnt,3,0.12028711289167404,0.9778461456298828,0.014527549967169762
523,ev_nm_10_2_10_2_tone__36,2,tone,3,0.12844760715961456,0.9760000109672546,0.01571994461119175
524,ev_nm_10_2_10_3_cnt__36,3,cnt,3,0.12855499982833862,0.9766153693199158,0.015374246053397655
525,ev_nm_10_2_10_3_tone__36,3,tone,3,0.11735475808382034,0.9784615635871887,0.01413177140057087
526,ev_nm_10_2_10_4_cnt__36,4,cnt,3,0.11956416070461273,0.9784615635871887,0.014150440692901611
527,ev_nm_10_2_10_4_tone__36,4,tone,3,0.11964964121580124,0.9778461456298828,0.014541602693498135
528,ev_nm_15_1_5_0_cnt__36,0,cnt,3,0.12200808525085449,0.9778461456298828,0.014588670805096626
529,ev_nm_15_1_5_0_tone__36,0,tone,3,0.13134177029132843,0.9753845930099487,0.01610260270535946
530,ev_nm_15_1_5_1_cnt__36,1,cnt,3,0.13414260745048523,0.9747692346572876,0.01648288033902645
531,ev_nm_15_1_5_1_tone__36,1,tone,3,0.1497250646352768,0.9710769057273865,0.018756592646241188
532,ev_nm_15_1_5_2_cnt__36,2,cnt,3,0.15490727126598358,0.9698461294174194,0.019657328724861145
533,ev_nm_15_1_5_2_tone__36,2,tone,3,0.14164872467517853,0.9735384583473206,0.017293192446231842
534,ev_nm_15_1_5_3_cnt__36,3,cnt,3,0.12003341317176819,0.9772307872772217,0.014872675761580467
535,ev_nm_15_1_5_3_tone__36,3,tone,3,0.13217367231845856,0.9753845930099487,0.01610446348786354
536,ev_nm_15_1_5_4_cnt__36,4,cnt,3,0.12731672823429108,0.9760000109672546,0.01566687785089016
537,ev_nm_15_1_5_4_tone__36,4,tone,3,0.11786540597677231,0.9778461456298828,0.014501553028821945
538,ev_nm_15_1_10_0_cnt__36,0,cnt,3,0.12239232659339905,0.9772307872772217,0.01489812508225441
539,ev_nm_15_1_10_0_tone__36,0,tone,3,0.10961150377988815,0.979692280292511,0.01328624039888382
540,ev_nm_15_1_10_1_cnt__36,1,cnt,3,0.12178131937980652,0.9778461456298828,0.01454038918018341
541,ev_nm_15_1_10_1_tone__36,1,tone,3,0.14849139750003815,0.9710769057273865,0.018851714208722115
542,ev_nm_15_1_10_2_cnt__36,2,cnt,3,0.12056513130664825,0.9778461456298828,0.014519202522933483
543,ev_nm_15_1_10_2_tone__36,2,tone,3,0.11968885362148285,0.9778461456298828,0.01452314667403698
544,ev_nm_15_1_10_3_cnt__36,3,cnt,3,0.10767045617103577,0.979692280292511,0.013249058276414871
545,ev_nm_15_1_10_3_tone__36,3,tone,3,0.12420972436666489,0.9766153693199158,0.015321687795221806
546,ev_nm_15_1_10_4_cnt__36,4,cnt,3,0.11738071590662003,0.979692280292511,0.013379138894379139
547,ev_nm_15_1_10_4_tone__36,4,tone,3,0.12640288472175598,0.9753845930099487,0.016002384945750237
548,ev_nm_15_2_5_0_cnt__36,0,cnt,3,0.14200115203857422,0.9729230999946594,0.017689183354377747
549,ev_nm_15_2_5_0_tone__36,0,tone,3,0.13206583261489868,0.9753845930099487,0.01612839847803116
550,ev_nm_15_2_5_1_cnt__36,1,cnt,3,0.1337086409330368,0.9747692346572876,0.016483284533023834
551,ev_nm_15_2_5_1_tone__36,1,tone,3,0.11999652534723282,0.9778461456298828,0.014523272402584553
552,ev_nm_15_2_5_2_cnt__36,2,cnt,3,0.13553766906261444,0.9741538166999817,0.01684553734958172
553,ev_nm_15_2_5_2_tone__36,2,tone,3,0.09904566407203674,0.982769250869751,0.011397358030080795
554,ev_nm_15_2_5_3_cnt__36,3,cnt,3,0.13010011613368988,0.9760000109672546,0.01572878472507
555,ev_nm_15_2_5_3_tone__36,3,tone,3,0.12160992622375488,0.9766153693199158,0.015211166813969612
556,ev_nm_15_2_5_4_cnt__36,4,cnt,3,0.13304957747459412,0.9747692346572876,0.016476953402161598
557,ev_nm_15_2_5_4_tone__36,4,tone,3,0.14241233468055725,0.9729230999946594,0.017687689512968063
558,ev_nm_15_2_10_0_cnt__36,0,cnt,3,0.13960333168506622,0.9729230999946594,0.017649225890636444
559,ev_nm_15_2_10_0_tone__36,0,tone,3,0.11789459735155106,0.9778461456298828,0.014479173347353935
560,ev_nm_15_2_10_1_cnt__36,1,cnt,3,0.13408656418323517,0.9747692346572876,0.016504453495144844
561,ev_nm_15_2_10_1_tone__36,1,tone,3,0.11701388657093048,0.9778461456298828,0.01448582299053669
562,ev_nm_15_2_10_2_cnt__36,2,cnt,3,0.1464611142873764,0.9716923236846924,0.018441390246152878
563,ev_nm_15_2_10_2_tone__36,2,tone,3,0.12530316412448883,0.9766153693199158,0.015296016819775105
564,ev_nm_15_2_10_3_cnt__36,3,cnt,3,0.1410391479730606,0.9735384583473206,0.01730811595916748
565,ev_nm_15_2_10_3_tone__36,3,tone,3,0.10490688681602478,0.9815384745597839,0.012167573906481266
566,ev_nm_15_2_10_4_cnt__36,4,cnt,3,0.10792746394872665,0.9803076982498169,0.012893025763332844
567,ev_nm_15_2_10_4_tone__36,4,tone,3,0.12219855189323425,0.9778461456298828,0.014519562013447285
568,ev_nm_20_1_5_0_cnt__36,0,cnt,3,0.12478262186050415,0.9766153693199158,0.015281176194548607
569,ev_nm_20_1_5_0_tone__36,0,tone,3,0.13261987268924713,0.9747692346572876,0.016469042748212814
570,ev_nm_20_1_5_1_cnt__36,1,cnt,3,0.14661245048046112,0.9723076820373535,0.018139909952878952
571,ev_nm_20_1_5_1_tone__36,1,tone,3,0.09897959232330322,0.982769250869751,0.011360792443156242
572,ev_nm_20_1_5_2_cnt__36,2,cnt,3,0.12739349901676178,0.9766153693199158,0.015349323861300945
573,ev_nm_20_1_5_2_tone__36,2,tone,3,0.10391364246606827,0.9815384745597839,0.012143264524638653
574,ev_nm_20_1_5_3_cnt__36,3,cnt,3,0.14437799155712128,0.9723076820373535,0.01807117648422718
575,ev_nm_20_1_5_3_tone__36,3,tone,3,0.13057875633239746,0.9753845930099487,0.01605640910565853
576,ev_nm_20_1_5_4_cnt__36,4,cnt,3,0.14438322186470032,0.9729230999946594,0.017727237194776535
577,ev_nm_20_1_5_4_tone__36,4,tone,3,0.13744930922985077,0.9735384583473206,0.017287932336330414
578,ev_nm_20_1_10_0_cnt__36,0,cnt,3,0.13639983534812927,0.9747692346572876,0.016507644206285477
579,ev_nm_20_1_10_0_tone__36,0,tone,3,0.11873520165681839,0.9784615635871887,0.014119808562099934
580,ev_nm_20_1_10_1_cnt__36,1,cnt,3,0.1057954728603363,0.9815384745597839,0.012218981981277466
581,ev_nm_20_1_10_1_tone__36,1,tone,3,0.09801600873470306,0.9833846092224121,0.010970031842589378
582,ev_nm_20_1_10_2_cnt__36,2,cnt,3,0.1108516976237297,0.979692280292511,0.013322764076292515
583,ev_nm_20_1_10_2_tone__36,2,tone,3,0.12759241461753845,0.9760000109672546,0.01573834754526615
584,ev_nm_20_1_10_3_cnt__36,3,cnt,3,0.1383749395608902,0.9729230999946594,0.017629170790314674
585,ev_nm_20_1_10_3_tone__36,3,tone,3,0.127715066075325,0.9760000109672546,0.015675466507673264
586,ev_nm_20_1_10_4_cnt__36,4,cnt,3,0.12260719388723373,0.9778461456298828,0.01456906832754612
587,ev_nm_20_1_10_4_tone__36,4,tone,3,0.12357411533594131,0.9778461456298828,0.014683467335999012
588,ev_nm_20_2_5_0_cnt__36,0,cnt,3,0.13221657276153564,0.9747692346572876,0.016463516280055046
589,ev_nm_20_2_5_0_tone__36,0,tone,3,0.10533838719129562,0.980923056602478,0.012556751258671284
590,ev_nm_20_2_5_1_cnt__36,1,cnt,3,0.12092594057321548,0.9772307872772217,0.014858683571219444
591,ev_nm_20_2_5_1_tone__36,1,tone,3,0.134123757481575,0.9760000109672546,0.015783727169036865
592,ev_nm_20_2_5_2_cnt__36,2,cnt,3,0.13182467222213745,0.9753845930099487,0.016112525016069412
593,ev_nm_20_2_5_2_tone__36,2,tone,3,0.1513615846633911,0.9710769057273865,0.01884119212627411
594,ev_nm_20_2_5_3_cnt__36,3,cnt,3,0.10445135086774826,0.980923056602478,0.012498821131885052
595,ev_nm_20_2_5_3_tone__36,3,tone,3,0.1234067752957344,0.9766153693199158,0.01527346670627594
596,ev_nm_20_2_5_4_cnt__36,4,cnt,3,0.11649005860090256,0.9790769219398499,0.01381139550358057
597,ev_nm_20_2_5_4_tone__36,4,tone,3,0.11220668256282806,0.979692280292511,0.013368065468966961
598,ev_nm_20_2_10_0_cnt__36,0,cnt,3,0.1144881471991539,0.9784615635871887,0.014063900336623192
599,ev_nm_20_2_10_0_tone__36,0,tone,3,0.11415328085422516,0.9784615635871887,0.014056983403861523
600,ev_nm_20_2_10_1_cnt__36,1,cnt,3,0.1174551248550415,0.9784615635871887,0.01410743873566389
601,ev_nm_20_2_10_1_tone__36,1,tone,3,0.12374119460582733,0.9772307872772217,0.014933791942894459
602,ev_nm_20_2_10_2_cnt__36,2,cnt,3,0.12038352340459824,0.9778461456298828,0.014513880014419556
603,ev_nm_20_2_10_2_tone__36,2,tone,3,0.1246856153011322,0.9766153693199158,0.01530398242175579
604,ev_nm_20_2_10_3_cnt__36,3,cnt,3,0.1146293357014656,0.9784615635871887,0.014117417857050896
605,ev_nm_20_2_10_3_tone__36,3,tone,3,0.12892480194568634,0.9747692346572876,0.0164148211479187
606,ev_nm_20_2_10_4_cnt__36,4,cnt,3,0.14069876074790955,0.9723076820373535,0.018025338649749756
607,ev_nm_20_2_10_4_tone__36,4,tone,3,0.09957766532897949,0.9833846092224121,0.011009618639945984
608,ev_nm_30_1_5_0_cnt__36,0,cnt,3,0.12208293378353119,0.9766153693199158,0.015229886397719383
609,ev_nm_30_1_5_0_tone__36,0,tone,3,0.12903164327144623,0.9753845930099487,0.01606944389641285
610,ev_nm_30_1_5_1_cnt__36,1,cnt,3,0.12764881551265717,0.9760000109672546,0.015692053362727165
611,ev_nm_30_1_5_1_tone__36,1,tone,3,0.10870470851659775,0.980923056602478,0.01256417017430067
612,ev_nm_30_1_5_2_cnt__36,2,cnt,3,0.12360545992851257,0.9772307872772217,0.014926130883395672
613,ev_nm_30_1_5_2_tone__36,2,tone,3,0.11693532764911652,0.9790769219398499,0.01374748069792986
614,ev_nm_30_1_5_3_cnt__36,3,cnt,3,0.12287203222513199,0.9766153693199158,0.01521788164973259
615,ev_nm_30_1_5_3_tone__36,3,tone,3,0.13002744317054749,0.9753845930099487,0.016079286113381386
616,ev_nm_30_1_5_4_cnt__36,4,cnt,3,0.11705999076366425,0.9784615635871887,0.014085035771131516
617,ev_nm_30_1_5_4_tone__36,4,tone,3,0.1389966458082199,0.9747692346572876,0.016541114076972008
618,ev_nm_30_1_10_0_cnt__36,0,cnt,3,0.11895130574703217,0.9778461456298828,0.014561422169208527
619,ev_nm_30_1_10_0_tone__36,0,tone,3,0.1135755404829979,0.9790769219398499,0.013741614297032356
620,ev_nm_30_1_10_1_cnt__36,1,cnt,3,0.1356697976589203,0.9735384583473206,0.01723504811525345
621,ev_nm_30_1_10_1_tone__36,1,tone,3,0.0982486754655838,0.9821538329124451,0.011742877773940563
622,ev_nm_30_1_10_2_cnt__36,2,cnt,3,0.151453897356987,0.9710769057273865,0.01888265460729599
623,ev_nm_30_1_10_2_tone__36,2,tone,3,0.13300631940364838,0.9747692346572876,0.016490329056978226
624,ev_nm_30_1_10_3_cnt__36,3,cnt,3,0.15160448849201202,0.9704615473747253,0.019253356382250786
625,ev_nm_30_1_10_3_tone__36,3,tone,3,0.1583266407251358,0.9698461294174194,0.019701967015862465
626,ev_nm_30_1_10_4_cnt__36,4,cnt,3,0.14250212907791138,0.9723076820373535,0.018006324768066406
627,ev_nm_30_1_10_4_tone__36,4,tone,3,0.14454573392868042,0.9729230999946594,0.017756294459104538
628,ev_nm_30_2_5_0_cnt__36,0,cnt,3,0.11508622020483017,0.9778461456298828,0.01446194015443325
629,ev_nm_30_2_5_0_tone__36,0,tone,3,0.13469462096691132,0.9741538166999817,0.016842806711792946
630,ev_nm_30_2_5_1_cnt__36,1,cnt,3,0.13785402476787567,0.9741538166999817,0.016895441338419914
631,ev_nm_30_2_5_1_tone__36,1,tone,3,0.1300567239522934,0.9753845930099487,0.016093075275421143
632,ev_nm_30_2_5_2_cnt__36,2,cnt,3,0.15256530046463013,0.9704615473747253,0.019255509600043297
633,ev_nm_30_2_5_2_tone__36,2,tone,3,0.11768905073404312,0.9784615635871887,0.014126816764473915
634,ev_nm_30_2_5_3_cnt__36,3,cnt,3,0.13446970283985138,0.9741538166999817,0.01686556451022625
635,ev_nm_30_2_5_3_tone__36,3,tone,3,0.14207445085048676,0.9741538166999817,0.017006997019052505
636,ev_nm_30_2_5_4_cnt__36,4,cnt,3,0.1200454831123352,0.9778461456298828,0.01450734306126833
637,ev_nm_30_2_5_4_tone__36,4,tone,3,0.121446892619133,0.9778461456298828,0.014557749032974243
638,ev_nm_30_2_10_0_cnt__36,0,cnt,3,0.12064845860004425,0.9772307872772217,0.014849998988211155
639,ev_nm_30_2_10_0_tone__36,0,tone,3,0.11215580254793167,0.979692280292511,0.01336586195975542
640,ev_nm_30_2_10_1_cnt__36,1,cnt,3,0.13095109164714813,0.9747692346572876,0.016423145309090614
641,ev_nm_30_2_10_1_tone__36,1,tone,3,0.10400696098804474,0.9821538329124451,0.011845402419567108
642,ev_nm_30_2_10_2_cnt__36,2,cnt,3,0.09428071230649948,0.984000027179718,0.01061990950256586
643,ev_nm_30_2_10_2_tone__36,2,tone,3,0.10218077898025513,0.9815384745597839,0.012143413536250591
644,ev_nm_30_2_10_3_cnt__36,3,cnt,3,0.10844254493713379,0.9803076982498169,0.012933038175106049
645,ev_nm_30_2_10_3_tone__36,3,tone,3,0.11774417757987976,0.9784615635871887,0.01415196806192398
646,ev_nm_30_2_10_4_cnt__36,4,cnt,3,0.1580464094877243,0.9692307710647583,0.020039618015289307
647,ev_nm_30_2_10_4_tone__36,4,tone,3,0.11244895309209824,0.9790769219398499,0.013681874610483646
648,BaseLine,0,,4,0.0,0.9766153693199158,0.054769229143857956
649,grades_only,0,,4,0.1286313682794571,0.9766153693199158,0.01534438505768776
650,ev_nm_10_1_5_0_cnt__36,0,cnt,4,0.11446048319339752,0.979692280292511,0.013358457945287228
651,ev_nm_10_1_5_0_tone__36,0,tone,4,0.12748953700065613,0.9753845930099487,0.01601850613951683
652,ev_nm_10_1_5_1_cnt__36,1,cnt,4,0.12640100717544556,0.9766153693199158,0.015329970978200436
653,ev_nm_10_1_5_1_tone__36,1,tone,4,0.13035675883293152,0.9753845930099487,0.016094187274575233
654,ev_nm_10_1_5_2_cnt__36,2,cnt,4,0.11669600754976273,0.9784615635871887,0.014200963079929352
655,ev_nm_10_1_5_2_tone__36,2,tone,4,0.11292033642530441,0.980923056602478,0.012733548879623413
656,ev_nm_10_1_5_3_cnt__36,3,cnt,4,0.14457513391971588,0.9723076820373535,0.018061069771647453
657,ev_nm_10_1_5_3_tone__36,3,tone,4,0.14776194095611572,0.9723076820373535,0.01812922954559326
658,ev_nm_10_1_5_4_cnt__36,4,cnt,4,0.1413072645664215,0.9729230999946594,0.017665423452854156
659,ev_nm_10_1_5_4_tone__36,4,tone,4,0.12101797014474869,0.9778461456298828,0.014527382329106331
660,ev_nm_10_1_10_0_cnt__36,0,cnt,4,0.11101466417312622,0.9790769219398499,0.013677079230546951
661,ev_nm_10_1_10_0_tone__36,0,tone,4,0.1224915012717247,0.9766153693199158,0.015261201187968254
662,ev_nm_10_1_10_1_cnt__36,1,cnt,4,0.1161017119884491,0.9784615635871887,0.014090530574321747
663,ev_nm_10_1_10_1_tone__36,1,tone,4,0.13316647708415985,0.9753845930099487,0.016128284856677055
664,ev_nm_10_1_10_2_cnt__36,2,cnt,4,0.1348816156387329,0.9735384583473206,0.017218243330717087
665,ev_nm_10_1_10_2_tone__36,2,tone,4,0.1434200406074524,0.9741538166999817,0.01695302315056324
666,ev_nm_10_1_10_3_cnt__36,3,cnt,4,0.10938906669616699,0.980923056602478,0.01260349340736866
667,ev_nm_10_1_10_3_tone__36,3,tone,4,0.1004767045378685,0.9821538329124451,0.011743533425033092
668,ev_nm_10_1_10_4_cnt__36,4,cnt,4,0.11413926631212234,0.9803076982498169,0.013185130432248116
669,ev_nm_10_1_10_4_tone__36,4,tone,4,0.1297120898962021,0.9753845930099487,0.01604558527469635
670,ev_nm_10_2_5_0_cnt__36,0,cnt,4,0.12516219913959503,0.9772307872772217,0.01492791622877121
671,ev_nm_10_2_5_0_tone__36,0,tone,4,0.13082914054393768,0.9747692346572876,0.01644054614007473
672,ev_nm_10_2_5_1_cnt__36,1,cnt,4,0.11647181212902069,0.9790769219398499,0.013804315589368343
673,ev_nm_10_2_5_1_tone__36,1,tone,4,0.10781031101942062,0.980923056602478,0.012606635689735413
674,ev_nm_10_2_5_2_cnt__36,2,cnt,4,0.1301870197057724,0.9760000109672546,0.015733709558844566
675,ev_nm_10_2_5_2_tone__36,2,tone,4,0.13854968547821045,0.9735384583473206,0.017250338569283485
676,ev_nm_10_2_5_3_cnt__36,3,cnt,4,0.1148051917552948,0.9784615635871887,0.01408845279365778
677,ev_nm_10_2_5_3_tone__36,3,tone,4,0.16419324278831482,0.9692307710647583,0.020087040960788727
678,ev_nm_10_2_5_4_cnt__36,4,cnt,4,0.1631787121295929,0.9692307710647583,0.0201300960034132
679,ev_nm_10_2_5_4_tone__36,4,tone,4,0.09612119942903519,0.982769250869751,0.011321064084768295
680,ev_nm_10_2_10_0_cnt__36,0,cnt,4,0.11002535372972488,0.979692280292511,0.013295438140630722
681,ev_nm_10_2_10_0_tone__36,0,tone,4,0.10790538042783737,0.9803076982498169,0.012888860888779163
682,ev_nm_10_2_10_1_cnt__36,1,cnt,4,0.13164924085140228,0.9753845930099487,0.016081111505627632
683,ev_nm_10_2_10_1_tone__36,1,tone,4,0.12348589301109314,0.9766153693199158,0.015279210172593594
684,ev_nm_10_2_10_2_cnt__36,2,cnt,4,0.11571020632982254,0.9784615635871887,0.014124388806521893
685,ev_nm_10_2_10_2_tone__36,2,tone,4,0.10520254075527191,0.980923056602478,0.012513713911175728
686,ev_nm_10_2_10_3_cnt__36,3,cnt,4,0.12063267827033997,0.9778461456298828,0.014512574300169945
687,ev_nm_10_2_10_3_tone__36,3,tone,4,0.13782480359077454,0.9747692346572876,0.016528958454728127
688,ev_nm_10_2_10_4_cnt__36,4,cnt,4,0.10726030170917511,0.980923056602478,0.012578644789755344
689,ev_nm_10_2_10_4_tone__36,4,tone,4,0.13028915226459503,0.9747692346572876,0.01644425094127655
690,ev_nm_15_1_5_0_cnt__36,0,cnt,4,0.12814942002296448,0.9760000109672546,0.015691783279180527
691,ev_nm_15_1_5_0_tone__36,0,tone,4,0.13078251481056213,0.9747692346572876,0.016434937715530396
692,ev_nm_15_1_5_1_cnt__36,1,cnt,4,0.12948673963546753,0.9753845930099487,0.016066990792751312
693,ev_nm_15_1_5_1_tone__36,1,tone,4,0.12115313857793808,0.9778461456298828,0.01454213261604309
694,ev_nm_15_1_5_2_cnt__36,2,cnt,4,0.13099835813045502,0.9760000109672546,0.015755653381347656
695,ev_nm_15_1_5_2_tone__36,2,tone,4,0.12062735855579376,0.9772307872772217,0.014862298034131527
696,ev_nm_15_1_5_3_cnt__36,3,cnt,4,0.12297214567661285,0.9766153693199158,0.015267567709088326
697,ev_nm_15_1_5_3_tone__36,3,tone,4,0.13623495399951935,0.9741538166999817,0.016884267330169678
698,ev_nm_15_1_5_4_cnt__36,4,cnt,4,0.1436072438955307,0.9723076820373535,0.018094584345817566
699,ev_nm_15_1_5_4_tone__36,4,tone,4,0.1124747097492218,0.979692280292511,0.013334797695279121
700,ev_nm_15_1_10_0_cnt__36,0,cnt,4,0.11601804941892624,0.9790769219398499,0.013713125139474869
701,ev_nm_15_1_10_0_tone__36,0,tone,4,0.10509221255779266,0.9821538329124451,0.011802650056779385
702,ev_nm_15_1_10_1_cnt__36,1,cnt,4,0.11688798666000366,0.9784615635871887,0.014139248058199883
703,ev_nm_15_1_10_1_tone__36,1,tone,4,0.1330910623073578,0.9741538166999817,0.016841383650898933
704,ev_nm_15_1_10_2_cnt__36,2,cnt,4,0.10152211040258408,0.9821538329124451,0.011767011135816574
705,ev_nm_15_1_10_2_tone__36,2,tone,4,0.13236913084983826,0.9753845930099487,0.016151882708072662
706,ev_nm_15_1_10_3_cnt__36,3,cnt,4,0.13518065214157104,0.9760000109672546,0.015855953097343445
707,ev_nm_15_1_10_3_tone__36,3,tone,4,0.12709692120552063,0.9760000109672546,0.015676748007535934
708,ev_nm_15_1_10_4_cnt__36,4,cnt,4,0.13450103998184204,0.9741538166999817,0.016831248998641968
709,ev_nm_15_1_10_4_tone__36,4,tone,4,0.12792779505252838,0.9766153693199158,0.015337252989411354
710,ev_nm_15_2_5_0_cnt__36,0,cnt,4,0.11921923607587814,0.9778461456298828,0.014519041404128075
711,ev_nm_15_2_5_0_tone__36,0,tone,4,0.11596531420946121,0.9790769219398499,0.013741906732320786
712,ev_nm_15_2_5_1_cnt__36,1,cnt,4,0.11686565726995468,0.9790769219398499,0.01373547688126564
713,ev_nm_15_2_5_1_tone__36,1,tone,4,0.11818505078554153,0.9784615635871887,0.01416077371686697
714,ev_nm_15_2_5_2_cnt__36,2,cnt,4,0.1365666687488556,0.9747692346572876,0.016535919159650803
715,ev_nm_15_2_5_2_tone__36,2,tone,4,0.13295131921768188,0.9747692346572876,0.016472917050123215
716,ev_nm_15_2_5_3_cnt__36,3,cnt,4,0.08975692838430405,0.984000027179718,0.01039385236799717
717,ev_nm_15_2_5_3_tone__36,3,tone,4,0.119533471763134,0.9772307872772217,0.014847932383418083
718,ev_nm_15_2_5_4_cnt__36,4,cnt,4,0.12427804619073868,0.9760000109672546,0.01563352905213833
719,ev_nm_15_2_5_4_tone__36,4,tone,4,0.13340844213962555,0.9753845930099487,0.016125844791531563
720,ev_nm_15_2_10_0_cnt__36,0,cnt,4,0.15387536585330963,0.9704615473747253,0.019282301887869835
721,ev_nm_15_2_10_0_tone__36,0,tone,4,0.12929411232471466,0.9766153693199158,0.015354689210653305
722,ev_nm_15_2_10_1_cnt__36,1,cnt,4,0.10647305101156235,0.980923056602478,0.012550168670713902
723,ev_nm_15_2_10_1_tone__36,1,tone,4,0.11486056447029114,0.9784615635871887,0.014078537933528423
724,ev_nm_15_2_10_2_cnt__36,2,cnt,4,0.14657017588615417,0.9729230999946594,0.01768629439175129
725,ev_nm_15_2_10_2_tone__36,2,tone,4,0.12923528254032135,0.9766153693199158,0.015346954576671124
726,ev_nm_15_2_10_3_cnt__36,3,cnt,4,0.14048349857330322,0.9735384583473206,0.017302559688687325
727,ev_nm_15_2_10_3_tone__36,3,tone,4,0.09441640228033066,0.9833846092224121,0.010967250913381577
728,ev_nm_15_2_10_4_cnt__36,4,cnt,4,0.11907859146595001,0.9778461456298828,0.014535580761730671
729,ev_nm_15_2_10_4_tone__36,4,tone,4,0.11836427450180054,0.9784615635871887,0.014122135005891323
730,ev_nm_20_1_5_0_cnt__36,0,cnt,4,0.12792055308818817,0.9760000109672546,0.015694068744778633
731,ev_nm_20_1_5_0_tone__36,0,tone,4,0.11544041335582733,0.9778461456298828,0.014459504745900631
732,ev_nm_20_1_5_1_cnt__36,1,cnt,4,0.11222726106643677,0.979692280292511,0.013306253589689732
733,ev_nm_20_1_5_1_tone__36,1,tone,4,0.10742324590682983,0.979692280292511,0.013172031380236149
734,ev_nm_20_1_5_2_cnt__36,2,cnt,4,0.134586364030838,0.9741538166999817,0.016867119818925858
735,ev_nm_20_1_5_2_tone__36,2,tone,4,0.12426776438951492,0.9766153693199158,0.015273325145244598
736,ev_nm_20_1_5_3_cnt__36,3,cnt,4,0.12275691330432892,0.9772307872772217,0.014889564365148544
737,ev_nm_20_1_5_3_tone__36,3,tone,4,0.14138799905776978,0.9729230999946594,0.01764354668557644
738,ev_nm_20_1_5_4_cnt__36,4,cnt,4,0.1162508949637413,0.9778461456298828,0.014465640299022198
739,ev_nm_20_1_5_4_tone__36,4,tone,4,0.1325550675392151,0.9747692346572876,0.016452521085739136
740,ev_nm_20_1_10_0_cnt__36,0,cnt,4,0.12709149718284607,0.9753845930099487,0.016039103269577026
741,ev_nm_20_1_10_0_tone__36,0,tone,4,0.11153286695480347,0.979692280292511,0.013318613171577454
742,ev_nm_20_1_10_1_cnt__36,1,cnt,4,0.1308375746011734,0.9747692346572876,0.016455812379717827
743,ev_nm_20_1_10_1_tone__36,1,tone,4,0.15316709876060486,0.9710769057273865,0.018916446715593338
744,ev_nm_20_1_10_2_cnt__36,2,cnt,4,0.13559570908546448,0.9741538166999817,0.016864873468875885
745,ev_nm_20_1_10_2_tone__36,2,tone,4,0.11561767756938934,0.9784615635871887,0.014106733724474907
746,ev_nm_20_1_10_3_cnt__36,3,cnt,4,0.11835608631372452,0.9784615635871887,0.014125769026577473
747,ev_nm_20_1_10_3_tone__36,3,tone,4,0.11855901777744293,0.9772307872772217,0.014855530112981796
748,ev_nm_20_1_10_4_cnt__36,4,cnt,4,0.1546057015657425,0.9710769057273865,0.018922066316008568
749,ev_nm_20_1_10_4_tone__36,4,tone,4,0.10891823470592499,0.9803076982498169,0.01296442374587059
750,ev_nm_20_2_5_0_cnt__36,0,cnt,4,0.1338723599910736,0.9741538166999817,0.01684991642832756
