,input_option,economic_inds,archi,iter_no,loss,accuracy,mean squared error
181,ev_nm_10_1_10_1_rnn__36,[ 0 14 13  3  4 16  6 15  8  9],rnn,1,0.12650616466999054,0.9766153693199158,0.015419119969010353
182,ev_nm_10_1_10_1_rnn__36,[ 0  1  2 14 13  5  6 17 15 18],rnn,1,0.13267292082309723,0.9741538166999817,0.016825100407004356
183,ev_nm_10_1_10_1_rnn__36,[ 0 18 12  3  4  5 15 11  8  9],rnn,1,0.13356906175613403,0.9747692346572876,0.0164040457457304
184,ev_nm_10_1_10_1_rnn__36,[15  1 18 16  4  5 12  7  8  9],rnn,1,0.11425410956144333,0.9790769219398499,0.013751430436968803
185,ev_nm_10_1_10_1_rnn__36,[ 0  1 13  3 16  5  6 10 14  9],rnn,1,0.10967671126127243,0.9803076982498169,0.012993946671485901
186,ev_nm_10_1_10_1_rnn__36,[ 0 12  2  3 17  5 11 15  8 16],rnn,1,0.12131963670253754,0.9766153693199158,0.015201469883322716
187,ev_nm_10_1_10_1_rnn__36,[ 0 13  2 17  4  5  6 18 14  9],rnn,1,0.12095203250646591,0.9772307872772217,0.01493838056921959
188,ev_nm_10_1_10_1_rnn__36,[ 0 10 14 16 11 15  6  7 13 12],rnn,1,0.11912845820188522,0.9778461456298828,0.01447686180472374
189,ev_nm_10_1_10_1_rnn__36,[18  1  2 10 17  5 15 14  8 11],rnn,1,0.13233138620853424,0.9747692346572876,0.0165057685226202
190,ev_nm_10_1_10_1_rnn__36,[15 10  2  3  4  5  6  7  8 17],rnn,1,0.12322515994310379,0.9760000109672546,0.015626324340701103
191,ev_nm_10_1_10_1_rnn__36,[ 0 10  2  3 11  5 14  7 13  9],rnn,1,0.11573318392038345,0.9778461456298828,0.014493435621261597
192,ev_nm_10_1_10_1_rnn__36,[0 0 0 0 0 0 0 0 0 0],rnn,1,0.1040787547826767,0.9803076982498169,0.012658744119107723
193,ev_ex_20_2_5_1_rnn__36,[ 0  1 14  3  4 18 12 10 13 16],rnn,1,0.10931798070669174,0.9803076982498169,0.012930219992995262
194,ev_ex_20_2_5_1_rnn__36,[ 0  1 14 12 18 10 13 17 15  9],rnn,1,0.12486490607261658,0.9772307872772217,0.01500270888209343
195,ev_ex_20_2_5_1_rnn__36,[ 0 13  2  3 16  5 12  7  8 11],rnn,1,0.14324018359184265,0.9716923236846924,0.018355075269937515
196,ev_ex_20_2_5_1_rnn__36,[ 0 14  2 17 18  5 13 11  8 15],rnn,1,0.12999430298805237,0.9753845930099487,0.016024187207221985
197,ev_ex_20_2_5_1_rnn__36,[ 0 11  2  3 15 18  6  7 10  9],rnn,1,0.11549568921327591,0.9784615635871887,0.013892509043216705
198,ev_ex_20_2_5_1_rnn__36,[ 0 17  2 16 18 11  6 13 14  9],rnn,1,0.13811323046684265,0.9747692346572876,0.016750518232584
199,ev_ex_20_2_5_1_rnn__36,[ 0 13 12  3  4  5  6  7 10  9],rnn,1,0.09955011308193207,0.9815384745597839,0.0121774198487401
200,ev_ex_20_2_5_1_rnn__36,[ 0  1 16 14  4 17  6  7 12 10],rnn,1,0.11559108644723892,0.9790769219398499,0.013760770671069622
201,ev_ex_20_2_5_1_rnn__36,[ 0  1  2 15 13 14 17 11  8 12],rnn,1,0.10913285613059998,0.979692280292511,0.013285861350595951
202,ev_ex_20_2_5_1_rnn__36,[ 0 14 13  3  4 16  6 15  8  9],rnn,1,0.1189170554280281,0.9784615635871887,0.014175144955515862
203,ev_ex_20_2_5_1_rnn__36,[ 0  1  2 14 13  5  6 17 15 18],rnn,1,0.10680734366178513,0.9803076982498169,0.012946197763085365
204,ev_ex_20_2_5_1_rnn__36,[ 0 18 12  3  4  5 15 11  8  9],rnn,1,0.12438414245843887,0.9772307872772217,0.014907815493643284
205,ev_ex_20_2_5_1_rnn__36,[15  1 18 16  4  5 12  7  8  9],rnn,1,0.12618963420391083,0.9753845930099487,0.01591748557984829
206,ev_ex_20_2_5_1_rnn__36,[ 0  1 13  3 16  5  6 10 14  9],rnn,1,0.1365802139043808,0.9735384583473206,0.017278572544455528
207,ev_ex_20_2_5_1_rnn__36,[ 0 12  2  3 17  5 11 15  8 16],rnn,1,0.12996618449687958,0.9753845930099487,0.016185108572244644
208,ev_ex_20_2_5_1_rnn__36,[ 0 13  2 17  4  5  6 18 14  9],rnn,1,0.13217765092849731,0.9753845930099487,0.016109084710478783
209,ev_ex_20_2_5_1_rnn__36,[ 0 10 14 16 11 15  6  7 13 12],rnn,1,0.1172623410820961,0.9784615635871887,0.014120102860033512
210,ev_ex_20_2_5_1_rnn__36,[18  1  2 10 17  5 15 14  8 11],rnn,1,0.12623147666454315,0.9760000109672546,0.015719173476099968
211,ev_ex_20_2_5_1_rnn__36,[15 10  2  3  4  5  6  7  8 17],rnn,1,0.11126179993152618,0.9790769219398499,0.013673708774149418
212,ev_ex_20_2_5_1_rnn__36,[ 0 10  2  3 11  5 14  7 13  9],rnn,1,0.12936793267726898,0.9753845930099487,0.016023805364966393
213,ev_ex_20_2_5_1_rnn__36,[0 0 0 0 0 0 0 0 0 0],rnn,1,0.12921953201293945,0.9747692346572876,0.016452670097351074
214,BaseLine,,,2,0.0,0.9772307872772217,0.0560000017285347
215,grades_only,,rnn,2,0.12200353294610977,0.9772307872772217,0.014906780794262886
216,ev_ex_20_2_5_1_rnn__36,[ 0  1 14  3  4 18 12 10 13 16],rnn,2,0.14891202747821808,0.9723076820373535,0.01831349916756153
217,ev_ex_20_2_5_1_rnn__36,[ 0  1 14 12 18 10 13 17 15  9],rnn,2,0.11809820681810379,0.9784615635871887,0.014134125784039497
218,ev_ex_20_2_5_1_rnn__36,[ 0 13  2  3 16  5 12  7  8 11],rnn,2,0.12945513427257538,0.9753845930099487,0.01606772281229496
219,ev_ex_20_2_5_1_rnn__36,[ 0 14  2 17 18  5 13 11  8 15],rnn,2,0.1167001947760582,0.9790769219398499,0.013764213770627975
220,ev_ex_20_2_5_1_rnn__36,[ 0 11  2  3 15 18  6  7 10  9],rnn,2,0.1402270346879959,0.9735384583473206,0.01731504313647747
221,ev_ex_20_2_5_1_rnn__36,[ 0 17  2 16 18 11  6 13 14  9],rnn,2,0.13166430592536926,0.9753845930099487,0.016141047701239586
222,ev_ex_20_2_5_1_rnn__36,[ 0 13 12  3  4  5  6  7 10  9],rnn,2,0.10381768643856049,0.9803076982498169,0.012708869762718678
223,ev_ex_20_2_5_1_rnn__36,[ 0  1 16 14  4 17  6  7 12 10],rnn,2,0.12526291608810425,0.9778461456298828,0.014638863503932953
224,ev_ex_20_2_5_1_rnn__36,[ 0  1  2 15 13 14 17 11  8 12],rnn,2,0.13417096436023712,0.9747692346572876,0.016501380130648613
225,ev_ex_20_2_5_1_rnn__36,[ 0 14 13  3  4 16  6 15  8  9],rnn,2,0.11115097999572754,0.979692280292511,0.013265848159790039
226,ev_ex_20_2_5_1_rnn__36,[ 0  1  2 14 13  5  6 17 15 18],rnn,2,0.11813826113939285,0.9790769219398499,0.013797992840409279
227,ev_ex_20_2_5_1_rnn__36,[ 0 18 12  3  4  5 15 11  8  9],rnn,2,0.10889797657728195,0.979692280292511,0.013296392746269703
228,ev_ex_20_2_5_1_rnn__36,[15  1 18 16  4  5 12  7  8  9],rnn,2,0.1435793787240982,0.9729230999946594,0.017688777297735214
229,ev_ex_20_2_5_1_rnn__36,[ 0  1 13  3 16  5  6 10 14  9],rnn,2,0.14733575284481049,0.9716923236846924,0.01846393011510372
230,ev_ex_20_2_5_1_rnn__36,[ 0 12  2  3 17  5 11 15  8 16],rnn,2,0.12004310637712479,0.9790769219398499,0.014012136496603489
231,ev_ex_20_2_5_1_rnn__36,[ 0 13  2 17  4  5  6 18 14  9],rnn,2,0.11798630654811859,0.9784615635871887,0.014131966046988964
232,ev_ex_20_2_5_1_rnn__36,[ 0 10 14 16 11 15  6  7 13 12],rnn,2,0.1240553930401802,0.9766153693199158,0.015272201970219612
233,ev_ex_20_2_5_1_rnn__36,[18  1  2 10 17  5 15 14  8 11],rnn,2,0.12800484895706177,0.9753845930099487,0.016071975231170654
234,ev_ex_20_2_5_1_rnn__36,[15 10  2  3  4  5  6  7  8 17],rnn,2,0.09626549482345581,0.9821538329124451,0.011501047760248184
235,ev_ex_20_2_5_1_rnn__36,[ 0 10  2  3 11  5 14  7 13  9],rnn,2,0.1327088475227356,0.9747692346572876,0.016501134261488914
236,ev_ex_20_2_5_1_rnn__36,[0 0 0 0 0 0 0 0 0 0],rnn,2,0.12692777812480927,0.9753845930099487,0.01582084223628044
237,ev_ex_20_2_10_1_rnn__36,[ 0  1 14  3  4 18 12 10 13 16],rnn,2,0.12248937040567398,0.9766153693199158,0.015290315262973309
238,ev_ex_20_2_10_1_rnn__36,[ 0  1 14 12 18 10 13 17 15  9],rnn,2,0.13270461559295654,0.9747692346572876,0.016448430716991425
239,ev_ex_20_2_10_1_rnn__36,[ 0 13  2  3 16  5 12  7  8 11],rnn,2,0.09749238193035126,0.9821538329124451,0.01169462502002716
240,ev_ex_20_2_10_1_rnn__36,[ 0 14  2 17 18  5 13 11  8 15],rnn,2,0.13909973204135895,0.9741538166999817,0.016980793327093124
241,ev_ex_20_2_10_1_rnn__36,[ 0 11  2  3 15 18  6  7 10  9],rnn,2,0.12571179866790771,0.9766153693199158,0.015329316258430481
242,ev_ex_20_2_10_1_rnn__36,[ 0 17  2 16 18 11  6 13 14  9],rnn,2,0.10560954362154007,0.980923056602478,0.012496334500610828
243,ev_ex_20_2_10_1_rnn__36,[ 0 13 12  3  4  5  6  7 10  9],rnn,2,0.11189460754394531,0.979692280292511,0.013296088203787804
244,ev_ex_20_2_10_1_rnn__36,[ 0  1 16 14  4 17  6  7 12 10],rnn,2,0.1232309564948082,0.9760000109672546,0.015459840185940266
245,ev_ex_20_2_10_1_rnn__36,[ 0  1  2 15 13 14 17 11  8 12],rnn,2,0.12122511863708496,0.9778461456298828,0.014664629474282265
246,ev_ex_20_2_10_1_rnn__36,[ 0 14 13  3  4 16  6 15  8  9],rnn,2,0.12318123877048492,0.9778461456298828,0.014525434002280235
247,ev_ex_20_2_10_1_rnn__36,[ 0  1  2 14 13  5  6 17 15 18],rnn,2,0.125019371509552,0.9778461456298828,0.014712661504745483
248,ev_ex_20_2_10_1_rnn__36,[ 0 18 12  3  4  5 15 11  8  9],rnn,2,0.1289447695016861,0.9772307872772217,0.015157585963606834
249,ev_ex_20_2_10_1_rnn__36,[15  1 18 16  4  5 12  7  8  9],rnn,2,0.14794518053531647,0.9710769057273865,0.018838856369256973
250,ev_ex_20_2_10_1_rnn__36,[ 0  1 13  3 16  5  6 10 14  9],rnn,2,0.11182130128145218,0.979692280292511,0.01337863877415657
251,ev_ex_20_2_10_1_rnn__36,[ 0 12  2  3 17  5 11 15  8 16],rnn,2,0.13941626250743866,0.9729230999946594,0.017574382945895195
252,ev_ex_20_2_10_1_rnn__36,[ 0 13  2 17  4  5  6 18 14  9],rnn,2,0.11934758722782135,0.9778461456298828,0.014532574452459812
253,ev_ex_20_2_10_1_rnn__36,[ 0 10 14 16 11 15  6  7 13 12],rnn,2,0.1179388165473938,0.9778461456298828,0.014486335217952728
254,ev_ex_20_2_10_1_rnn__36,[18  1  2 10 17  5 15 14  8 11],rnn,2,0.1220429390668869,0.9772307872772217,0.014945581555366516
255,ev_ex_20_2_10_1_rnn__36,[15 10  2  3  4  5  6  7  8 17],rnn,2,0.09751120954751968,0.982769250869751,0.011388801969587803
256,ev_ex_20_2_10_1_rnn__36,[ 0 10  2  3 11  5 14  7 13  9],rnn,2,0.10664321482181549,0.9803076982498169,0.012942690402269363
257,ev_ex_20_2_10_1_rnn__36,[0 0 0 0 0 0 0 0 0 0],rnn,2,0.11987380683422089,0.9772307872772217,0.0148802874609828
258,ev_ex_20_1_10_1_rnn__36,[ 0  1 14  3  4 18 12 10 13 16],rnn,2,0.1181056872010231,0.9778461456298828,0.014514552429318428
259,ev_ex_20_1_10_1_rnn__36,[ 0  1 14 12 18 10 13 17 15  9],rnn,2,0.1273524910211563,0.9747692346572876,0.016215279698371887
260,ev_ex_20_1_10_1_rnn__36,[ 0 13  2  3 16  5 12  7  8 11],rnn,2,0.11075612157583237,0.979692280292511,0.013339116238057613
261,ev_ex_20_1_10_1_rnn__36,[ 0 14  2 17 18  5 13 11  8 15],rnn,2,0.14954087138175964,0.9704615473747253,0.01900660991668701
262,ev_ex_20_1_10_1_rnn__36,[ 0 11  2  3 15 18  6  7 10  9],rnn,2,0.12389566749334335,0.9753845930099487,0.015871230512857437
263,ev_ex_20_1_10_1_rnn__36,[ 0 17  2 16 18 11  6 13 14  9],rnn,2,0.13801328837871552,0.9729230999946594,0.01754177361726761
264,ev_ex_20_1_10_1_rnn__36,[ 0 13 12  3  4  5  6  7 10  9],rnn,2,0.15062516927719116,0.9704615473747253,0.019259661436080933
265,ev_ex_20_1_10_1_rnn__36,[ 0  1 16 14  4 17  6  7 12 10],rnn,2,0.11032148450613022,0.9790769219398499,0.013664400205016136
266,ev_ex_20_1_10_1_rnn__36,[ 0  1  2 15 13 14 17 11  8 12],rnn,2,0.11786075681447983,0.9778461456298828,0.014486013911664486
267,ev_ex_20_1_10_1_rnn__36,[ 0 14 13  3  4 16  6 15  8  9],rnn,2,0.12648938596248627,0.9766153693199158,0.015010717324912548
268,ev_ex_20_1_10_1_rnn__36,[ 0  1  2 14 13  5  6 17 15 18],rnn,2,0.12768304347991943,0.9753845930099487,0.015580029226839542
269,ev_ex_20_1_10_1_rnn__36,[ 0 18 12  3  4  5 15 11  8  9],rnn,2,0.13847611844539642,0.9729230999946594,0.017625026404857635
270,ev_ex_20_1_10_1_rnn__36,[15  1 18 16  4  5 12  7  8  9],rnn,2,0.11926496028900146,0.9766153693199158,0.014958392828702927
271,ev_ex_20_1_10_1_rnn__36,[ 0  1 13  3 16  5  6 10 14  9],rnn,2,0.12356848269701004,0.9766153693199158,0.015253718011081219
272,ev_ex_20_1_10_1_rnn__36,[ 0 12  2  3 17  5 11 15  8 16],rnn,2,0.12516441941261292,0.9753845930099487,0.01609622873365879
273,ev_ex_20_1_10_1_rnn__36,[ 0 13  2 17  4  5  6 18 14  9],rnn,2,0.12237627804279327,0.9778461456298828,0.014536452479660511
274,ev_ex_20_1_10_1_rnn__36,[ 0 10 14 16 11 15  6  7 13 12],rnn,2,0.09801501780748367,0.982769250869751,0.01142188161611557
275,ev_ex_20_1_10_1_rnn__36,[18  1  2 10 17  5 15 14  8 11],rnn,2,0.1029108390212059,0.9815384745597839,0.012187558226287365
276,ev_ex_20_1_10_1_rnn__36,[15 10  2  3  4  5  6  7  8 17],rnn,2,0.12697719037532806,0.9753845930099487,0.01610439084470272
277,ev_ex_20_1_10_1_rnn__36,[ 0 10  2  3 11  5 14  7 13  9],rnn,2,0.1374935656785965,0.9729230999946594,0.01760571263730526
278,ev_ex_20_1_10_1_rnn__36,[0 0 0 0 0 0 0 0 0 0],rnn,2,0.1469542682170868,0.9723076820373535,0.018189942464232445
279,ev_ex_10_2_10_1_rnn__36,[ 0  1 14  3  4 18 12 10 13 16],rnn,2,0.13015124201774597,0.9760000109672546,0.015843145549297333
280,ev_ex_10_2_10_1_rnn__36,[ 0  1 14 12 18 10 13 17 15  9],rnn,2,0.12889061868190765,0.9753845930099487,0.016081882640719414
281,ev_ex_10_2_10_1_rnn__36,[ 0 13  2  3 16  5 12  7  8 11],rnn,2,0.13369472324848175,0.9741538166999817,0.016869906336069107
282,ev_ex_10_2_10_1_rnn__36,[ 0 14  2 17 18  5 13 11  8 15],rnn,2,0.1373726725578308,0.9741538166999817,0.016855502501130104
283,ev_ex_10_2_10_1_rnn__36,[ 0 11  2  3 15 18  6  7 10  9],rnn,2,0.10547397285699844,0.980923056602478,0.012518038041889668
284,ev_ex_10_2_10_1_rnn__36,[ 0 17  2 16 18 11  6 13 14  9],rnn,2,0.09315675497055054,0.9833846092224121,0.010739065706729889
285,ev_ex_10_2_10_1_rnn__36,[ 0 13 12  3  4  5  6  7 10  9],rnn,2,0.11932004988193512,0.9772307872772217,0.014779450371861458
286,ev_ex_10_2_10_1_rnn__36,[ 0  1 16 14  4 17  6  7 12 10],rnn,2,0.113015316426754,0.9790769219398499,0.013782423920929432
287,ev_ex_10_2_10_1_rnn__36,[ 0  1  2 15 13 14 17 11  8 12],rnn,2,0.14344118535518646,0.9729230999946594,0.01772831752896309
288,ev_ex_10_2_10_1_rnn__36,[ 0 14 13  3  4 16  6 15  8  9],rnn,2,0.14492633938789368,0.9716923236846924,0.01821913942694664
289,ev_ex_10_2_10_1_rnn__36,[ 0  1  2 14 13  5  6 17 15 18],rnn,2,0.12106221914291382,0.9778461456298828,0.014639848843216896
290,ev_ex_10_2_10_1_rnn__36,[ 0 18 12  3  4  5 15 11  8  9],rnn,2,0.12635736167430878,0.9753845930099487,0.015987159684300423
291,ev_ex_10_2_10_1_rnn__36,[15  1 18 16  4  5 12  7  8  9],rnn,2,0.11772023141384125,0.9784615635871887,0.014164463616907597
292,ev_ex_10_2_10_1_rnn__36,[ 0  1 13  3 16  5  6 10 14  9],rnn,2,0.10785102099180222,0.980923056602478,0.012616683728992939
293,ev_ex_10_2_10_1_rnn__36,[ 0 12  2  3 17  5 11 15  8 16],rnn,2,0.13684672117233276,0.9741538166999817,0.016951266676187515
294,ev_ex_10_2_10_1_rnn__36,[ 0 13  2 17  4  5  6 18 14  9],rnn,2,0.10114127397537231,0.9815384745597839,0.012052823789417744
295,ev_ex_10_2_10_1_rnn__36,[ 0 10 14 16 11 15  6  7 13 12],rnn,2,0.13634468615055084,0.9735384583473206,0.01706000044941902
296,ev_ex_10_2_10_1_rnn__36,[18  1  2 10 17  5 15 14  8 11],rnn,2,0.11877665668725967,0.9766153693199158,0.015066571533679962
297,ev_ex_10_2_10_1_rnn__36,[15 10  2  3  4  5  6  7  8 17],rnn,2,0.1381760537624359,0.9741538166999817,0.016889438033103943
298,ev_ex_10_2_10_1_rnn__36,[ 0 10  2  3 11  5 14  7 13  9],rnn,2,0.12104368209838867,0.9772307872772217,0.014937007799744606
299,ev_ex_10_2_10_1_rnn__36,[0 0 0 0 0 0 0 0 0 0],rnn,2,0.11185362190008163,0.979692280292511,0.01339088287204504
300,ev_ex_15_1_10_1_rnn__36,[ 0  1 14  3  4 18 12 10 13 16],rnn,2,0.15065307915210724,0.9704615473747253,0.019227826967835426
301,ev_ex_15_1_10_1_rnn__36,[ 0  1 14 12 18 10 13 17 15  9],rnn,2,0.12337739765644073,0.9772307872772217,0.014913378283381462
302,ev_ex_15_1_10_1_rnn__36,[ 0 13  2  3 16  5 12  7  8 11],rnn,2,0.13033334910869598,0.9753845930099487,0.01603851467370987
303,ev_ex_15_1_10_1_rnn__36,[ 0 14  2 17 18  5 13 11  8 15],rnn,2,0.11335674673318863,0.979692280292511,0.01350240595638752
304,ev_ex_15_1_10_1_rnn__36,[ 0 11  2  3 15 18  6  7 10  9],rnn,2,0.11559635400772095,0.9784615635871887,0.014122551307082176
305,ev_ex_15_1_10_1_rnn__36,[ 0 17  2 16 18 11  6 13 14  9],rnn,2,0.10552307963371277,0.9803076982498169,0.012898228131234646
306,ev_ex_15_1_10_1_rnn__36,[ 0 13 12  3  4  5  6  7 10  9],rnn,2,0.1195371076464653,0.9784615635871887,0.014163095504045486
307,ev_ex_15_1_10_1_rnn__36,[ 0  1 16 14  4 17  6  7 12 10],rnn,2,0.11890383064746857,0.9766153693199158,0.015127808786928654
308,ev_ex_15_1_10_1_rnn__36,[ 0  1  2 15 13 14 17 11  8 12],rnn,2,0.10901284217834473,0.9803076982498169,0.01282812375575304
309,ev_ex_15_1_10_1_rnn__36,[ 0 14 13  3  4 16  6 15  8  9],rnn,2,0.1173621192574501,0.9778461456298828,0.01448511891067028
310,ev_ex_15_1_10_1_rnn__36,[ 0  1  2 14 13  5  6 17 15 18],rnn,2,0.13764803111553192,0.9741538166999817,0.0169994980096817
311,ev_ex_15_1_10_1_rnn__36,[ 0 18 12  3  4  5 15 11  8  9],rnn,2,0.10598113387823105,0.9803076982498169,0.012919397093355656
312,ev_ex_15_1_10_1_rnn__36,[15  1 18 16  4  5 12  7  8  9],rnn,2,0.14067934453487396,0.9729230999946594,0.017445489764213562
313,ev_ex_15_1_10_1_rnn__36,[ 0  1 13  3 16  5  6 10 14  9],rnn,2,0.1296888142824173,0.9753845930099487,0.016155356541275978
314,ev_ex_15_1_10_1_rnn__36,[ 0 12  2  3 17  5 11 15  8 16],rnn,2,0.12266559898853302,0.9766153693199158,0.015271643176674843
315,ev_ex_15_1_10_1_rnn__36,[ 0 13  2 17  4  5  6 18 14  9],rnn,2,0.13542984426021576,0.9741538166999817,0.016711171716451645
316,ev_ex_15_1_10_1_rnn__36,[ 0 10 14 16 11 15  6  7 13 12],rnn,2,0.14219573140144348,0.9723076820373535,0.018034955486655235
317,ev_ex_15_1_10_1_rnn__36,[18  1  2 10 17  5 15 14  8 11],rnn,2,0.12934674322605133,0.9747692346572876,0.016449954360723495
318,ev_ex_15_1_10_1_rnn__36,[15 10  2  3  4  5  6  7  8 17],rnn,2,0.13411220908164978,0.9735384583473206,0.01700255461037159
319,ev_ex_15_1_10_1_rnn__36,[ 0 10  2  3 11  5 14  7 13  9],rnn,2,0.13285961747169495,0.9747692346572876,0.016479358077049255
320,ev_ex_15_1_10_1_rnn__36,[0 0 0 0 0 0 0 0 0 0],rnn,2,0.1130765825510025,0.9784615635871887,0.013993430882692337
321,BaseLine,,,3,0.0,0.9766153693199158,0.05661538615822792
322,grades_only,,rnn,3,0.12167516350746155,0.9766153693199158,0.01524942647665739
323,ev_ex_15_1_5_1_rnn__36,[ 0  1 14  3  4 18 12 10 13 16],rnn,3,0.12629352509975433,0.9766153693199158,0.015285317786037922
324,ev_ex_15_1_5_1_rnn__36,[ 0  1 14 12 18 10 13 17 15  9],rnn,3,0.1254820078611374,0.9760000109672546,0.015394944697618484
325,ev_ex_15_1_5_1_rnn__36,[ 0 13  2  3 16  5 12  7  8 11],rnn,3,0.13175100088119507,0.9747692346572876,0.016223547980189323
326,ev_ex_15_1_5_1_rnn__36,[ 0 14  2 17 18  5 13 11  8 15],rnn,3,0.11952376365661621,0.9766153693199158,0.01504502072930336
327,ev_ex_15_1_5_1_rnn__36,[ 0 11  2  3 15 18  6  7 10  9],rnn,3,0.13492006063461304,0.9741538166999817,0.01686823181807995
328,ev_ex_15_1_5_1_rnn__36,[ 0 17  2 16 18 11  6 13 14  9],rnn,3,0.1155896857380867,0.9784615635871887,0.014102218672633171
329,ev_ex_15_1_5_1_rnn__36,[ 0 13 12  3  4  5  6  7 10  9],rnn,3,0.14389033615589142,0.9723076820373535,0.01791984774172306
330,ev_ex_15_1_5_1_rnn__36,[ 0  1 16 14  4 17  6  7 12 10],rnn,3,0.11823336035013199,0.9772307872772217,0.014812478795647621
331,ev_ex_15_1_5_1_rnn__36,[ 0  1  2 15 13 14 17 11  8 12],rnn,3,0.11205373704433441,0.9790769219398499,0.013680177740752697
332,ev_ex_15_1_5_1_rnn__36,[ 0 14 13  3  4 16  6 15  8  9],rnn,3,0.12756536900997162,0.9753845930099487,0.016012247651815414
333,ev_ex_15_1_5_1_rnn__36,[ 0  1  2 14 13  5  6 17 15 18],rnn,3,0.0985131710767746,0.9821538329124451,0.011772035621106625
334,ev_ex_15_1_5_1_rnn__36,[ 0 18 12  3  4  5 15 11  8  9],rnn,3,0.10250229388475418,0.980923056602478,0.01240557711571455
335,ev_ex_15_1_5_1_rnn__36,[15  1 18 16  4  5 12  7  8  9],rnn,3,0.11749958992004395,0.9778461456298828,0.014513938687741756
336,ev_ex_15_1_5_1_rnn__36,[ 0  1 13  3 16  5  6 10 14  9],rnn,3,0.10981884598731995,0.9790769219398499,0.013657220639288425
337,ev_ex_15_1_5_1_rnn__36,[ 0 12  2  3 17  5 11 15  8 16],rnn,3,0.11202336847782135,0.9784615635871887,0.014042945578694344
338,ev_ex_15_1_5_1_rnn__36,[ 0 13  2 17  4  5  6 18 14  9],rnn,3,0.1312013566493988,0.9741538166999817,0.016911838203668594
339,ev_ex_15_1_5_1_rnn__36,[ 0 10 14 16 11 15  6  7 13 12],rnn,3,0.10596664994955063,0.9815384745597839,0.012304184027016163
340,ev_ex_15_1_5_1_rnn__36,[18  1  2 10 17  5 15 14  8 11],rnn,3,0.1260400265455246,0.9766153693199158,0.015356128104031086
341,ev_ex_15_1_5_1_rnn__36,[15 10  2  3  4  5  6  7  8 17],rnn,3,0.12629994750022888,0.9753845930099487,0.015838496387004852
342,ev_ex_15_1_5_1_rnn__36,[ 0 10  2  3 11  5 14  7 13  9],rnn,3,0.11574942618608475,0.9778461456298828,0.014231035485863686
343,ev_ex_15_1_5_1_rnn__36,[0 0 0 0 0 0 0 0 0 0],rnn,3,0.14476175606250763,0.9716923236846924,0.018411053344607353
344,ev_nm_10_1_5_1_rnn__36,[ 0  1 14  3  4 18 12 10 13 16],rnn,3,0.12499058246612549,0.9766153693199158,0.015290097333490849
345,ev_nm_10_1_5_1_rnn__36,[ 0  1 14 12 18 10 13 17 15  9],rnn,3,0.11593558639287949,0.9784615635871887,0.014101282693445683
346,ev_nm_10_1_5_1_rnn__36,[ 0 13  2  3 16  5 12  7  8 11],rnn,3,0.13918684422969818,0.9735384583473206,0.017201097682118416
347,ev_nm_10_1_5_1_rnn__36,[ 0 14  2 17 18  5 13 11  8 15],rnn,3,0.1161232516169548,0.9784615635871887,0.014126000925898552
348,ev_nm_10_1_5_1_rnn__36,[ 0 11  2  3 15 18  6  7 10  9],rnn,3,0.10042636096477509,0.982769250869751,0.011472709476947784
349,ev_nm_10_1_5_1_rnn__36,[ 0 17  2 16 18 11  6 13 14  9],rnn,3,0.10551264882087708,0.980923056602478,0.012628428637981415
350,ev_nm_10_1_5_1_rnn__36,[ 0 13 12  3  4  5  6  7 10  9],rnn,3,0.12031418085098267,0.9772307872772217,0.014910108409821987
351,ev_nm_10_1_5_1_rnn__36,[ 0  1 16 14  4 17  6  7 12 10],rnn,3,0.14440368115901947,0.9735384583473206,0.01739027351140976
352,ev_nm_10_1_5_1_rnn__36,[ 0  1  2 15 13 14 17 11  8 12],rnn,3,0.1497621387243271,0.9710769057273865,0.018872594460844994
353,ev_nm_10_1_5_1_rnn__36,[ 0 14 13  3  4 16  6 15  8  9],rnn,3,0.13140036165714264,0.9747692346572876,0.01647867076098919
354,ev_nm_10_1_5_1_rnn__36,[ 0  1  2 14 13  5  6 17 15 18],rnn,3,0.11517713218927383,0.9784615635871887,0.014073478989303112
355,ev_nm_10_1_5_1_rnn__36,[ 0 18 12  3  4  5 15 11  8  9],rnn,3,0.1051296517252922,0.980923056602478,0.012531071901321411
356,ev_nm_10_1_5_1_rnn__36,[15  1 18 16  4  5 12  7  8  9],rnn,3,0.11867363750934601,0.9778461456298828,0.014514638110995293
357,ev_nm_10_1_5_1_rnn__36,[ 0  1 13  3 16  5  6 10 14  9],rnn,3,0.10075540840625763,0.9821538329124451,0.01176672987639904
358,ev_nm_10_1_5_1_rnn__36,[ 0 12  2  3 17  5 11 15  8 16],rnn,3,0.1159561425447464,0.9784615635871887,0.014102798886597157
359,ev_nm_10_1_5_1_rnn__36,[ 0 13  2 17  4  5  6 18 14  9],rnn,3,0.12209452688694,0.9760000109672546,0.015591437928378582
360,ev_nm_10_1_5_1_rnn__36,[ 0 10 14 16 11 15  6  7 13 12],rnn,3,0.1413603276014328,0.9735384583473206,0.017242996022105217
361,ev_nm_10_1_5_1_rnn__36,[18  1  2 10 17  5 15 14  8 11],rnn,3,0.09780764579772949,0.9821538329124451,0.011736893095076084
362,ev_nm_10_1_5_1_rnn__36,[15 10  2  3  4  5  6  7  8 17],rnn,3,0.10080499947071075,0.9815384745597839,0.011880521662533283
